feature	SPAdes.MaxBin2Refined.group.Abx.004_sub	SPAdes.MaxBin2Refined.group.Abx.005_sub	SPAdes.MetaBAT2Refined.group.Abx.2	SPAdes.MetaBAT2Refined.group.Abx.3	SPAdes.MetaBAT2Refined.group.Abx.7	SPAdes.MaxBin2Refined.group.HetHomo.040_sub	SPAdes.MaxBin2Refined.group.HetHomo.050_sub	SPAdes.MaxBin2Refined.group.HetHomo.054_sub	SPAdes.MaxBin2Refined.group.HetHomo.055_sub	SPAdes.MaxBin2Refined.group.HetHomo.058	SPAdes.MaxBin2Refined.group.HetHomo.081	SPAdes.MaxBin2Refined.group.HetHomo.083	SPAdes.MaxBin2Refined.group.HetHomo.086_sub	SPAdes.MaxBin2Refined.group.HetHomo.103_sub	SPAdes.MaxBin2Refined.group.HetHomo.109_sub	SPAdes.MaxBin2Refined.group.HetHomo.131_sub	SPAdes.MaxBin2Refined.group.HetHomo.144_sub	SPAdes.MaxBin2Refined.group.HetHomo.145	SPAdes.MaxBin2Refined.group.HetHomo.146_sub	SPAdes.MaxBin2Refined.group.HetHomo.147_sub	SPAdes.MaxBin2Refined.group.HetHomo.174_sub	SPAdes.MaxBin2Refined.group.HetHomo.180_sub	SPAdes.MaxBin2Refined.group.HetHomo.181_sub	SPAdes.MetaBAT2Refined.group.HetHomo.10	SPAdes.MetaBAT2Refined.group.HetHomo.100	SPAdes.MetaBAT2Refined.group.HetHomo.101	SPAdes.MetaBAT2Refined.group.HetHomo.102	SPAdes.MetaBAT2Refined.group.HetHomo.109	SPAdes.MetaBAT2Refined.group.HetHomo.11	SPAdes.MetaBAT2Refined.group.HetHomo.110	SPAdes.MetaBAT2Refined.group.HetHomo.113_sub	SPAdes.MetaBAT2Refined.group.HetHomo.114	SPAdes.MetaBAT2Refined.group.HetHomo.118_sub	SPAdes.MetaBAT2Refined.group.HetHomo.119	SPAdes.MetaBAT2Refined.group.HetHomo.121	SPAdes.MetaBAT2Refined.group.HetHomo.126_sub	SPAdes.MetaBAT2Refined.group.HetHomo.128_sub	SPAdes.MetaBAT2Refined.group.HetHomo.13	SPAdes.MetaBAT2Refined.group.HetHomo.139_sub	SPAdes.MetaBAT2Refined.group.HetHomo.140	SPAdes.MetaBAT2Refined.group.HetHomo.141	SPAdes.MetaBAT2Refined.group.HetHomo.144_sub	SPAdes.MetaBAT2Refined.group.HetHomo.145	SPAdes.MetaBAT2Refined.group.HetHomo.14_sub	SPAdes.MetaBAT2Refined.group.HetHomo.154	SPAdes.MetaBAT2Refined.group.HetHomo.155	SPAdes.MetaBAT2Refined.group.HetHomo.16	SPAdes.MetaBAT2Refined.group.HetHomo.160	SPAdes.MetaBAT2Refined.group.HetHomo.162	SPAdes.MetaBAT2Refined.group.HetHomo.163	SPAdes.MetaBAT2Refined.group.HetHomo.164	SPAdes.MetaBAT2Refined.group.HetHomo.168	SPAdes.MetaBAT2Refined.group.HetHomo.17	SPAdes.MetaBAT2Refined.group.HetHomo.170	SPAdes.MetaBAT2Refined.group.HetHomo.173	SPAdes.MetaBAT2Refined.group.HetHomo.174	SPAdes.MetaBAT2Refined.group.HetHomo.178	SPAdes.MetaBAT2Refined.group.HetHomo.179_sub	SPAdes.MetaBAT2Refined.group.HetHomo.18	SPAdes.MetaBAT2Refined.group.HetHomo.180_sub	SPAdes.MetaBAT2Refined.group.HetHomo.181_sub	SPAdes.MetaBAT2Refined.group.HetHomo.183	SPAdes.MetaBAT2Refined.group.HetHomo.185	SPAdes.MetaBAT2Refined.group.HetHomo.186_sub	SPAdes.MetaBAT2Refined.group.HetHomo.187	SPAdes.MetaBAT2Refined.group.HetHomo.19	SPAdes.MetaBAT2Refined.group.HetHomo.190_sub	SPAdes.MetaBAT2Refined.group.HetHomo.191	SPAdes.MetaBAT2Refined.group.HetHomo.22	SPAdes.MetaBAT2Refined.group.HetHomo.26	SPAdes.MetaBAT2Refined.group.HetHomo.28	SPAdes.MetaBAT2Refined.group.HetHomo.30_sub	SPAdes.MetaBAT2Refined.group.HetHomo.36	SPAdes.MetaBAT2Refined.group.HetHomo.39	SPAdes.MetaBAT2Refined.group.HetHomo.40	SPAdes.MetaBAT2Refined.group.HetHomo.41	SPAdes.MetaBAT2Refined.group.HetHomo.43	SPAdes.MetaBAT2Refined.group.HetHomo.44	SPAdes.MetaBAT2Refined.group.HetHomo.5	SPAdes.MetaBAT2Refined.group.HetHomo.50	SPAdes.MetaBAT2Refined.group.HetHomo.52	SPAdes.MetaBAT2Refined.group.HetHomo.54_sub	SPAdes.MetaBAT2Refined.group.HetHomo.57	SPAdes.MetaBAT2Refined.group.HetHomo.58	SPAdes.MetaBAT2Refined.group.HetHomo.60	SPAdes.MetaBAT2Refined.group.HetHomo.61_sub	SPAdes.MetaBAT2Refined.group.HetHomo.65	SPAdes.MetaBAT2Refined.group.HetHomo.67	SPAdes.MetaBAT2Refined.group.HetHomo.69_sub	SPAdes.MetaBAT2Refined.group.HetHomo.7	SPAdes.MetaBAT2Refined.group.HetHomo.72	SPAdes.MetaBAT2Refined.group.HetHomo.73	SPAdes.MetaBAT2Refined.group.HetHomo.75	SPAdes.MetaBAT2Refined.group.HetHomo.77	SPAdes.MetaBAT2Refined.group.HetHomo.78	SPAdes.MetaBAT2Refined.group.HetHomo.79	SPAdes.MetaBAT2Refined.group.HetHomo.8	SPAdes.MetaBAT2Refined.group.HetHomo.80	SPAdes.MetaBAT2Refined.group.HetHomo.82_sub	SPAdes.MetaBAT2Refined.group.HetHomo.83	SPAdes.MetaBAT2Refined.group.HetHomo.86	SPAdes.MetaBAT2Refined.group.HetHomo.87_sub	SPAdes.MetaBAT2Refined.group.HetHomo.89	SPAdes.MetaBAT2Refined.group.HetHomo.90	SPAdes.MetaBAT2Refined.group.HetHomo.92	SPAdes.MetaBAT2Refined.group.HetHomo.93	SPAdes.MetaBAT2Refined.group.HetHomo.94	SPAdes.MetaBAT2Refined.group.HetHomo.96_sub	SPAdes.MetaBAT2Refined.group.HetHomo.99
het_1	0.0956775072793834	0.0304092529931193	0.000642850524978758	0.170988895426322	0.0543575335382198	0	0.00881033058734745	0.00630608015596925	0.00551388051912674	0.00569142066164982	0.00099650542083428	0.000588368982580952	0.000306775429141132	0.00147179352762444	0.000977975361355957	0.00055384288885211	0.000515357380704823	0.000344152301251254	9.50259460426841e-06	0.000120207821743995	1.74214234411587e-05	0	0.000217767793014484	0.000460559085153542	0.000100727502805245	0.00345340125576788	0.0273803009630088	0.00340097860886766	0.00572990616979711	0.0349915624878743	6.81019279972569e-06	0.00513567725387686	0.00140400835278066	0.000149665865017227	0.000374718980561651	0.000188309749741252	0.000244850187636649	0.000392615533733023	4.33951820261591e-05	0.00894732632622566	1.72630468644209e-05	0.000152675019975246	0.0609084638818257	5.59069315884458e-05	0.00029172965435104	0.000733917056602997	0.00168148411522529	0.00485630097251137	0.0335368736305375	0.000970056532519067	0.0144284228939677	5.41647892443299e-05	0.0126211877768126	6.77851748437813e-05	0.00585248964019217	0.000303924650759851	8.07720541362815e-06	0.0010501950803484	0.000948042188352511	0.000510922836556165	0.000788715352154278	0.0012755649490463	0.000596287811417843	0.000251977133589851	1.4729021636616e-05	0.00608498645484327	8.4414715401251e-05	8.9324389280123e-05	0.00354446778739212	0.00108392929119355	0.000296639328229912	0.000113239252367532	0.000679118761051716	0.00019496156596424	0.00246418115746354	0.00402577420409831	0.001071575918208	0.000224261232660734	7.4595367643507e-05	0.000752130362927844	0.090559093072371	1.09279837949087e-05	3.83271315705492e-05	0.00231340665640914	0.000417797409434334	0.000348586845399913	0.000279851411095705	0.00550897084524787	0	0.00134794304461547	0.000235664346185856	0.000453273762623603	0	0.0240629451866587	0.000292838290388205	0.170240566101236	0.00142665620325416	0.000462934733804609	0.000124800742469392	0.000511081213132903	0.000981142892890713	0.000569680546525891	1.56792810970429e-05	0.000294263679578845	0.00322217145373068	0.003906358265238	0.0525905260715561	8.23558199036595e-06	9.32838036985682e-05
het_2	0.107708296286154	0.0156752805574824	0.000101902169037901	0.180647428972394	0.0782035996725926	0	0.0116378018008553	0.00703297195379612	0.00519629300002426	0.00519270489548067	0.0030635236593155	0.00109064025706903	0.000497741862286538	0.00104787005090946	0.00112537310905096	0.000736566100707761	0.000192178879354578	0.000425405674687803	2.72695945312694e-06	0.000430429021048826	2.4686159259886e-05	1.8658143626658e-06	0.000126588328297787	0.0008465056239233	0.000424831577960829	0.00232767517951646	0.0152256192960799	0.00309552955184431	0.00194245627571684	0.0134251084361074	5.16687054276683e-06	0.00228447440081166	0.000319341304379339	0.00114044314813403	0.00135816933183896	0.000333693722553691	0.000303553644387551	0.000323072933104671	7.37714294161709e-05	0.00829110493095984	4.0043246706443e-05	0.000265089163680287	0.0860634144374132	0.0013197048511317	0.000787230136863225	0.00201565360840604	0.00162598545497237	0.00702550869634546	0.0128854575127518	0.00135974809783814	0.0144287730390399	0.000126875376661274	0.0129045462289237	0.000215142748433541	0.00284594099979232	0.000323072933104671	3.7316287253316e-06	0.001723007801831	0.000694369991275165	0.00074388583397668	0.000574240251155836	0.000498028910650025	0.000485542306838339	0.000139361980472961	6.45858817845854e-06	0.00626712692001268	5.85578661513574e-05	0.000384501282890899	0.00530321851542318	7.52066712336061e-05	6.41553092393549e-05	7.67854372327849e-05	0.000458416236488813	0.00289545684249384	0.00181902547941741	0.00263524750099283	0.000557160873528357	0.000313887385473085	0.000142663036653062	0.000621603231131199	0.106190958636761	1.04772652672772e-05	8.12346868668341e-05	0.00329029186647027	0.000552711623894308	0.000785507846682302	0.000588592669330188	0.00357418269795896	0	0.000764983888692978	0.000479370767023367	0.000391390443614588	7.03268490543263e-06	0.008791860801063	0.00026437154277157	0.176620140432671	0.00122038611736518	0.000276858146583256	0.000230643360061842	0.000202225572076624	0.000530465375724062	0.000674276605831072	2.38250141694248e-05	0.000153857922829057	0.00254367907304046	0.00319642705161	0.0456960901285934	8.89849926809844e-06	0.000193040024445039
het_3	0.0776549890579136	0.0236500130989708	0.00170479118003853	0.150147755291058	0.0953350247413801	0.000142447870404337	0.0148926773544736	0.00425125311043267	0.00708811069941171	0.0118981554559093	0.00227549931461858	0.000431376884248914	0.000239796415043595	0.00147049468277116	0.00102701797941454	0.000875770240568237	0.00123418154898584	0.000270229293405397	0	0.000359511291972852	1.08165049599175e-05	0	0.000143181192774501	0.000354744696566786	0.00016738083098991	0.00406040596359751	0.0202063312486812	0.00280312475995151	0.00175227380350664	0.0312010335445485	6.41657073893412e-06	0.00326310121663681	0.00102133473104577	0.00028012914540261	0.000643673710411363	4.43660033949159e-05	2.96995559916379e-05	0.000223663322899989	3.73994408783589e-05	0.0134953315781262	8.98319903450777e-06	0.000418910403956128	0.100385599235291	7.84654936075372e-05	0.000290762319769986	0.00113518302901372	0.00293695609250642	0.00590746168344783	0.0304794443323072	0.000775671737040865	0.0159090621595207	3.18995231021296e-05	0.0121691180716848	0.000136581291443026	0.00491142657417272	0.000277195855921954	5.68324836877022e-06	0.00418598741948808	0.00109320032332183	0.00113023310301511	0.00128808074319289	0.000362627912046048	8.46987337539304e-05	0.000426793619435389	1.15498273300814e-05	0.00769071835709389	3.15328619170477e-05	0.000235763142007694	0.00382977607818096	0.000933519377218644	4.94992599860632e-05	4.03327303590145e-05	0.000829020939470288	7.55322041268816e-05	0.00204670273512744	0.00352214734389721	0.000683273118400213	0.00020679690838622	8.21321054583567e-05	0.000539358603255548	0.0748080482863448	1.02665131822946e-05	6.17824096863085e-05	0.00382610946633014	0.000910603053151022	0.00114966614582445	0.00016353088854655	0.00344716513154795	0	2.73162582886053e-05	0.000222563339344743	0.000978618702983724	0	0.00920484572088981	0.000288745683252035	0.148032120253136	0.00156930987215074	0.00101088488727094	0.000136397960850485	0.00155831003659829	0.00118046568537134	0.000983751959574871	4.17993750993423e-05	9.25819492331923e-05	0.00191837132034876	0.00430423565167701	0.063974860242506	0	0.000166464178027205
het_4	0.0835805379090778	0.025772104936503	0.00125557130008976	0.178345441813078	0.0649185761362682	0.00015169863518837	0.0156219297797621	0.00688356902525945	0.00542219829283853	0.00765785963396699	0.00304241242812168	0.00109608215011283	0.000404457559439464	0.00143691717211238	0.000814758004970348	0.000393853803199478	0.000564163112604966	0.000444492149325125	0	0.000367885420570941	4.24150249599438e-05	0	0.000122484204731266	0.000616965490616325	0.000269421969771071	0.00289958632366473	0.023580589845843	0.00318285809750435	0.00249209911958527	0.0237491679297399	6.05928927999197e-06	0.00302791341448741	0.00123717702906122	0.00128175608590687	0.00147608614924376	0.000110798432548425	0.000896342007061669	0.000322873557348143	6.68685852684828e-05	0.0105920704678031	2.25059316113987e-05	0.000409867639153742	0.0696071676198506	0.000457909147016536	0.000713697715907625	0.00119259797221556	0.00174291128075198	0.00963946363171293	0.0221808940221649	0.000974463558135851	0.0242981828191449	0.000105388352834146	0.0187115181029923	7.87707606398956e-05	0.00366284036975514	0.000529322199245013	5.41007971427854e-06	0.00284223947869337	0.000698765895896217	0.000998700715255819	0.000962777785953009	0.00202293700676303	0.000225275719302559	0.000266825131508218	1.47154168228376e-05	0.00424691257570866	6.49209565713425e-05	8.07183893370358e-05	0.00476108655175369	0.000791386460604665	0.000115126496319847	0.00011750693139413	0.000435186812216566	0.000358363680273811	0.00444708552513696	0.0053983939420957	0.00127223434560974	0.000340618618810977	7.74723415084687e-05	0.000288249047176761	0.0814461532602006	1.14693689942705e-05	9.21877583313064e-05	0.00298008830981319	0.00057433406246781	0.000908460585621653	0.000416792541188019	0.00415299359186878	0	0.00128067406996402	0.000281324145142484	0.000463535629919385	0	0.0177420318181936	0.000437350844102277	0.175810494862155	0.00163297846095784	0.0001724733412912	0.000279376516445344	0.000263579083679651	0.00101687858309579	0.00120926101773554	0.00024453560308539	0.000156892311714078	0.00255658726977947	0.0055483613517755	0.0407617045992602	0	0.000251027698742524
het_5	0.152178440318427	0.0155714274623456	0.00108431343999767	0.19812045072898	0.0487276376527127	8.37649498302432e-05	0.00274939719881836	0.00642729141063308	0.00288165047733082	0.00850466216642311	0.000867750398973137	0.000596161277084511	0.000195587752774356	0.000228821326365542	0.00112599161015711	4.03161384548813e-05	0.000921414448132675	0.000495779540458675	0	6.61947408414605e-05	2.26097262956429e-05	0	0	0.000284937032593282	0.000148733862137603	0.00161223692868388	0.014634485852781	0.00111482295017974	0.00612709962294876	0.0157185268864377	5.58432998868288e-06	0.00322556348273141	0.000416917904764836	0.00031558274594581	0.00115690972985055	6.48327091369037e-05	2.7649243602503e-05	0.000470173344413007	6.02018013414105e-05	0.00168782968828679	1.63443804546816e-05	2.23373199547315e-05	0.053305698618069	0.000165623055274107	0.000806867581779448	0.0010119895564857	0.00180115072610591	0.0103266519776087	0.0313817552856705	0.000670255801812401	0.00426152479721731	5.65243157391072e-05	0.00917450935872415	0.000288205908684219	0.00413145076943214	0.0002433950656043	4.22229828412608e-06	0.00155053689246746	0.000787662934745197	0.000236584907081516	0.000292836816479712	2.98284943297939e-05	8.58079973870784e-06	6.29258647505241e-05	4.22229828412608e-06	0.00597101078960655	3.33697767616416e-05	0.000156361239683121	0.00654088485479312	0.00030645713352528	0.000191637860831142	2.17925072729088e-05	0.000463635592231135	0.000169709150387777	0.00233915324940585	0.001047947193486	0.000397849460901041	0.000273495966275005	4.26315923526278e-05	0.000614003892414205	0.149081180222264	7.35497120460672e-06	1.86598343524282e-05	0.00155693844147888	0.000104059222228139	0.000179107169149219	9.68404541939885e-05	0.000511170498720167	0	1.75702089887827e-05	0.000271725325059082	0.000288342111854674	0	8.39011530006989e-05	5.93845823186765e-05	0.197775856707727	0.000428767580594481	0.000746529577267582	0.000136066967285224	0.00175211758474187	0.000866252164098125	0.000231000577092833	2.58786023865792e-05	4.50832494208301e-05	0.000273495966275005	0.00155312475270612	0.0166600994037979	0	5.61157062277401e-05
homo_1	0.0782221041680501	0.0194104669780345	0.00100523127550155	0.132734651113029	0.124230471257498	0.000102264426588751	0.0120214563457807	0.00508267481240454	0.00271745947421623	0.00368978314924261	0.000647379566298485	0.00301436571706842	0.00032376356700681	8.57368424935993e-05	0.000837594351107865	0.000196265061129926	0	0.000377773350746324	0	6.07978986357365e-05	0.000391792283684176	0	0	0.00180814721355262	0.00135880352096568	0.000867993300425733	0.0719755627863736	3.05465170330035e-05	0.00107252215360323	0.00170322656809143	6.788114896223e-06	0.000561790291520021	1.51994746589341e-05	0.000168817466114763	0.00803565235997668	0	0	7.36362898525061e-05	0.000194199113118032	0.00107458810161513	0.000216629405818595	7.85060244519704e-05	0.135637603205171	2.31681312762394e-05	0.00165807084726004	0.00134950675491216	0.00189240837889487	0.000561937859235157	0.00778877157255536	0.00030251381602733	0.00877555688366499	0.000391939851399311	0.00275804059587843	0.00162354000191838	0.00245537921213597	0.000438423681666925	0.00735861168293601	0.000963322044403125	0.00164051028915894	0.000356818735197114	0.000384266330212276	2.1397318694616e-05	0.00149205716773284	0.000596911407722219	5.38622160243782e-05	0.0134859183507832	0.000454360994901535	0.00110867624381138	0.0189044572828357	0.00434660704930975	0.000483579402498321	0.000684123927367171	5.90270860541131e-06	1.3576229792446e-05	0.000384856601072817	0.00165393895123625	0.000207480207480207	0.000514716190391866	0.000498926444872391	0.049924223978278	0.0754159564970376	1.15102817805521e-05	0.000919937136153352	0.00142712737307332	0.000500844825169149	1.29859589319049e-05	0.00336690498852661	0.00200426470696741	0	0.000361983605226848	0.000612406017811423	0.000660513092945525	0	0.0058968058968059	0.000168965033829899	0.127736975304543	0.00122909149936177	3.98432830865263e-05	0.000191542894245597	8.27854881908936e-05	0.000258538636917015	0.00198729441972685	0.000716293689266662	0.00912735831654751	0.000952254465767979	0.000563561104101645	0.0196207509721023	0.000107871999763892	0.000435029624218813
homo_2	0.0162213769996972	0.0119515201531671	0.00196830785798975	0.0951753057760521	0.209730677431873	0.000105435308518463	0.0127820735938453	0.00314921973319222	0.0096709125471477	0.00509021274441553	0.00630936540509101	0.0030672751928929	0.000281889218629672	0.000472182651102546	0.000765908303331009	0.000900297349421899	0	0.00132677315693527	0.000136938431789092	0.00017645391011121	0.000476370927606733	0	0.000104342714647805	0.000713463797539442	0.00112755687451869	0.00304087084101867	0.0116530599274991	2.91358365508705e-05	0.00104706912604691	0.0099753820391043	0.0100941105730491	0.00201292210770827	8.66791137388398e-05	0.00038331834962239	0.00159828273379369	0	0.000882269550556048	4.37037548263058e-06	0.000307565174590127	0.00311717031298626	0.000214512596605784	2.36728671975823e-05	0.231972246658893	4.57068435891781e-05	0.000357096096726607	0.00045451905019358	9.45093698118863e-05	0.000602747618646134	0.0148062858382171	0.0010975105430756	0.0207603761363659	0.000144950786840581	0.00336609961651776	0.000678864991635283	0.0108669386375609	0.000389691813867893	1.91203927365088e-05	0.00355475415818465	0.00248328376902638	0.000912133783020691	0.00140106954013999	0.000127833482866944	0.0080123550514894	0.000251296590251258	0.000365654748713425	0.0606595370060634	0.000112537168677737	1.56605121460929e-05	0.00351742386760385	0.00094491159914042	0.000140034114422622	0.000278429338039257	0.000181188483550726	0.000322497290822448	0.000742781733068756	0.00192606089499099	0.000469815364382787	0.000403895534186443	0.000477463521477391	0.0042487333650307	0.0149954866768193	0.0109000806516376	6.61019291747875e-05	0.0045298941877466	0.00123481317282158	0.000118728533944797	0.00127360025522993	0.0108470898489107	0.0025796141286227	0.000508602446791134	0.000684327960988572	0.000749337296292702	0.000108166793195107	0.0324369268320842	0.000749701494249587	0.0929551550308758	0.00274678099083332	0.000189018739623773	0.000135117442004662	4.0061775257447e-06	0.000359827581403251	0.0028234446607578	0.0077168084094765	0.002246737196029	0.00226203351021821	0.00275934582034588	0.0001870156508609	6.91976118083175e-06	0.000445049903314547
homo_3	0.0722512592905187	0.0227710203708832	0.00404760613915423	0.00207508805142956	0.0844507354022183	0	0.00527673620421777	0.00221770914381921	0.00878438474872557	0.0105478554818517	1.70949939508143e-05	0.000273275689013731	0.00440391465592906	6.59378338102837e-06	3.90742718875755e-06	2.68635619227082e-06	0	0	0.000654982482515484	0	0.000142132663991056	0	6.34956918173102e-05	0.000342632521614178	0.000738992167073772	0.0070971088457802	0.0488389324322806	0.0124693328019232	1.196649576557e-05	0.116011024805813	4.64006978664959e-06	1.44086377585435e-05	2.49098483283294e-05	0.000235422488122642	7.8148543775151e-06	4.42027700728198e-05	0	7.1066331995528e-05	0.000122351313847971	0.0799518214227626	0.000100616250110507	0	0.0927037100532729	0	0.000614198711232827	0.000157273944347491	0.000513826675321618	0.00332448789503478	9.25571815336945e-05	0.000226630776947938	0.0201388797308564	0.000103302606302778	0.0207699292218408	0.000270345118622163	2.10024211395718e-05	8.57191839533688e-05	3.6632129894602e-06	0.000202941999616095	0.00131265132122324	1.95371359437878e-06	0.00327637769777321	0.00319554279780578	0.010998186465356	1.92929217444904e-05	0.00365271177889042	0.15582160250427	0.000638375916963265	0.000122595528047268	0.00216056302118363	3.6632129894602e-06	0.000187068076661768	0.000230049775738101	0.000150680160966463	0.000318211101684443	1.88044933458957e-05	1.07454247690833e-05	0.00207582069402745	0.000544597664433084	5.15291960517402e-05	0.0233136643217219	0.0647958882143693	0	0.000162158228333438	0.00592024061936628	8.69402549498555e-05	0	6.98452609990412e-05	0.00854529904761347	0	0.00171389525066878	0.000183404863672308	0.00201085971701435	0	0.0508620028592598	0.000709442248958793	0.00207435540883166	5.37271238454163e-06	0	0.000105744748295751	0	0	0.00534389510902455	2.36887773318426e-05	0.00213833952904757	0.00710687741375209	0.0137204421449235	0.00264459556419097	0.000210512639794313	0.000155320230753113
homo_4	0.0225666680140156	0.0369745834512264	0.00585320078590071	0.126869545713568	0.0951321868186476	0.000226196109014795	0.00813640243568985	0.00994660535436466	0.00926722446912471	1.47415824375444e-05	4.12130261694791e-06	0.00182700515242083	0.000221123736563166	7.29153539921553e-06	2.06065130847395e-06	3.75672584698713e-05	0	0	0.00222391829676074	0.00186377985269513	0.000229207830157949	0	0.000106678333123305	0.00106297905189433	0.00163694969712389	0.00803241880043147	0.0361523835791453	0.00575650868604154	1.36320009637508e-05	0.0182380321731074	0	0.0037646514289428	0.000863729921528813	1.03032565423698e-05	0.00169005109622687	0.000523088409074157	1.49000940766578e-05	0.00148636363996617	0.000442405984765446	0.0202130871964601	0.00012332205523021	0.000495982918785769	0.106783426340038	0	0.000328436116242925	0.000288966718103694	0.000797313544740306	0.00381997199099337	0.0250318410255069	0.000397071655979019	0.0187283086728851	0.000296892300059363	0.0297962253623378	0.000490435011416801	0.000161840383534762	0.000422592029876274	0	0.000322412673956617	0.00457242674186459	0.00011159219393582	0.00201420739821373	4.08960028912523e-05	0.00801133675242939	0.000528002269886672	4.78705150122411e-05	0.0312412174644954	9.89112628067497e-05	1.56926522722247e-05	0.0217836205167955	7.92558195566905e-07	0.00164091248810172	0.000306402998406165	0.000856438386129598	5.532056205057e-05	0.00439093091507977	0.000191165036770737	0.00192908664800985	0.00222645448298655	0.000162791453369442	0.071172994055021	0.0195259392409036	0	0.00105822370272093	6.657488842762e-06	0.000689050095225867	0.000149634987323032	0.000583956878493696	0.00120135971284031	0	0.00927356493468924	0.000611537903699424	0.000733908889094954	3.17023278226762e-06	0.017394433229746	0.00109975375216864	0.126734969331961	0.000355700118170427	0.00247975608228973	0.000530855479390713	0	2.06065130847395e-06	0.00671724773070775	0.000124431636704004	0.00131517106972372	0.00368381049299497	0.00668602093780241	0.0369170437262282	0.00056636208655211	0.000459683753428805
homo_5	0.0130306687883505	0.0354538941723354	0.00328622360111783	0.106048746439661	0.0806975026700896	0.000279247416369215	0.012126338795283	0.0306987923141426	0.00545229922479233	2.1844991101456e-05	1.60547524962508e-05	0.00688854159154709	0.000845901221687707	9.47493589942671e-06	4.21108262196743e-06	0.00112725417936791	0	2.55296883956775e-05	0.00104145337094532	0.000208711782451261	0.00106092962807192	0.00230109346024133	0.000256349654612267	0.00148466981690739	0.00792920538450079	0.00307751181866657	0.0195410025219121	0.00954441876268918	9.21174323555375e-06	0.0127569484179226	0	0.00212001690749673	0.000841953331729613	0.00011633115743185	0.00913620694102221	0.00664482518480073	4.07948629003095e-05	0.00566074781457972	0.00190972596906223	0.0130672525686288	0.00122516185032865	0.00120673836385754	0.093276532847234	3.02671563453909e-05	0.0024600618292206	0.00444269216617564	0.00363574345874113	0.000376365509338339	0.0249772469942082	0.0171448965100126	0.0153741362674753	0.00108566973847598	0.00559837115324182	0.00112725417936791	4.3953174866785e-05	0.00053270195167888	0	0.0128911766764978	0.00183866394981653	0.000201342387862818	0.00101487091189415	0.000214765213720339	0.00874194433054051	9.21174323555375e-06	0.000259771159242616	0.0184229600857798	0.00103039927906266	0.000608501438874293	0.0369559347050584	0	0.00390367359056381	0.00138649895328278	0.00117199693222631	0.0011575213357133	0.00175075760008296	9.36965883387753e-05	0.000928280525479945	0.00243690087479978	0.00099355230612044	0.0859247721672705	0.0108653827426676	0	0.000175023121475521	1.34228258575212e-05	0.000415318023591538	4.47427528584039e-06	0.00223371613828985	0.00674141689244211	0	0.0237099743176599	0.000597973732319375	0.00128964405297752	0.00573365218247253	0.0188361725680603	0.000644032448497144	0.105342337329826	4.23740188835473e-05	8.94855057168079e-06	0.000510593767913551	0	0	0.00214975767851437	0.000492696666770189	0.0198873640675689	0.00316936605835824	0.00325779879341955	0.0410756894726619	0.00331306925283287	0.000252928149981919
