feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
SPAdes.MetaBAT2Refined.group.HetHomo.100	group	Homo	0.0310159751919211	0.0112966890438837	10	10	0.0252306354434433	0.113487340115276
SPAdes.MetaBAT2Refined.group.HetHomo.141	group	Homo	0.0126488617942688	0.00460609516644917	10	10	0.0252098668567683	0.113487340115276
SPAdes.MetaBAT2Refined.group.HetHomo.99	group	Homo	0.00639501341861379	0.00233482801927863	10	10	0.025489965947273	0.113487340115276
SPAdes.MetaBAT2Refined.group.HetHomo.19	group	Homo	0.139432129817079	0.0524976709480868	10	10	0.0289861924900731	0.121519037746845
SPAdes.MetaBAT2Refined.group.HetHomo.14_sub	group	Homo	-0.013973136960916	0.00551062780284344	10	8	0.0349455250820242	0.141076379034838
SPAdes.MetaBAT2Refined.group.Abx.3	group	Homo	-0.146500211135921	0.0618230517752456	10	10	0.0452697532248759	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.139_sub	group	Homo	0.014011305722035	0.00583095790470274	10	10	0.0429806571646508	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.145	group	Homo	0.0925700692100868	0.0396237840478031	10	10	0.0476959460297989	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.168	group	Homo	0.0100266365665673	0.00415077296251535	10	10	0.0421379185833508	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.44	group	Homo	0.0161288860185315	0.00650897553700275	10	10	0.0382339144684503	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.5	group	Homo	0.0101358700117604	0.00429964864375296	10	10	0.0461471638955167	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.57	group	Homo	0.0119960907021509	0.00510022678873621	10	10	0.046530655360418	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.78	group	Homo	0.00931663529959333	0.00396374721782479	10	10	0.046647638428349	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.79	group	Homo	-0.146422689547322	0.0612141741759449	10	10	0.0437209588920252	0.144412725479113
SPAdes.MetaBAT2Refined.group.HetHomo.73	group	Homo	0.0100148167045663	0.00437327252230237	10	10	0.0512644381088067	0.151022263617836
SPAdes.MetaBAT2Refined.group.Abx.7	group	Homo	0.0839015623811866	0.0383976070876321	10	10	0.0603830681894083	0.173204064016987
SPAdes.MetaBAT2Refined.group.HetHomo.72	group	Homo	0.00564343491712455	0.00263197629465098	10	10	0.0643559177327047	0.17536987582162
SPAdes.MetaBAT2Refined.group.HetHomo.96_sub	group	Homo	0.0206130669933813	0.00960774963505577	10	7	0.0642276374451425	0.17536987582162
SPAdes.MaxBin2Refined.group.HetHomo.083	group	Homo	0.0234261312089188	0.0110600270424516	10	10	0.0670241640241402	0.178186192161739
SPAdes.MetaBAT2Refined.group.HetHomo.10	group	Homo	0.00955827498763905	0.0047880875694167	10	10	0.0809838708293725	0.199728757169807
SPAdes.MetaBAT2Refined.group.HetHomo.114	group	Homo	-0.0217473938300724	0.0107604961441626	10	10	0.0779328094728392	0.199728757169807
SPAdes.MetaBAT2Refined.group.HetHomo.119	group	Homo	-0.0108821400152542	0.00552275853455845	10	10	0.0842892002734965	0.199728757169807
SPAdes.MetaBAT2Refined.group.HetHomo.65	group	Homo	0.0179037265053755	0.00906364831628355	10	10	0.0836506142153521	0.199728757169807
SPAdes.MetaBAT2Refined.group.HetHomo.94	group	Homo	-0.0864332755872337	0.0435554467207132	10	10	0.08247963269753	0.199728757169807
SPAdes.MetaBAT2Refined.group.HetHomo.118_sub	group	Homo	-0.0132601029389504	0.00698031703339065	10	10	0.0940197337127278	0.204963019493747
SPAdes.MetaBAT2Refined.group.HetHomo.180_sub	group	Homo	-0.0110498578986192	0.00577557891258564	10	10	0.0920754089140812	0.204963019493747
SPAdes.MetaBAT2Refined.group.HetHomo.187	group	Homo	0.0188610652468392	0.00991996668548881	10	10	0.0937765386206086	0.204963019493747
SPAdes.MetaBAT2Refined.group.HetHomo.28	group	Homo	0.0187399999327986	0.00974571791412438	10	10	0.0907094879281962	0.204963019493747
SPAdes.MaxBin2Refined.group.HetHomo.058	group	Homo	-0.0386641235352496	0.0205267038883987	10	10	0.0963701861857158	0.205967652828294
SPAdes.MetaBAT2Refined.group.HetHomo.162	group	Homo	-0.0526854373122195	0.0306741156370406	10	10	0.12419942262319	0.257534327554446
SPAdes.MetaBAT2Refined.group.HetHomo.22	group	Homo	0.0481892630359402	0.0281451164357662	10	10	0.125223113398033	0.257534327554446
SPAdes.MetaBAT2Refined.group.HetHomo.7	group	Homo	0.0448879355746671	0.0269343633215456	10	10	0.13416069293581	0.27080584314821
SPAdes.MetaBAT2Refined.group.HetHomo.40	group	Homo	-0.0186639413062577	0.0113427205182752	10	10	0.138494805415292	0.274471523459397
SPAdes.MetaBAT2Refined.group.HetHomo.181_sub	group	Homo	0.0109948170606388	0.0070654502346867	10	10	0.158286768892642	0.302688733496455
SPAdes.MetaBAT2Refined.group.HetHomo.89	group	Homo	0.0233829886429591	0.0150127778054931	10	10	0.157957455005618	0.302688733496455
SPAdes.MetaBAT2Refined.group.HetHomo.102	group	Homo	0.0452283946801754	0.03030028346229	10	10	0.173870153259599	0.315864111754939
SPAdes.MetaBAT2Refined.group.HetHomo.173	group	Homo	-0.0294052440653017	0.0194601279752983	10	10	0.169221737425661	0.315864111754939
SPAdes.MetaBAT2Refined.group.HetHomo.77	group	Homo	0.0533785637172479	0.0355625141673218	10	10	0.171755399351412	0.315864111754939
SPAdes.MaxBin2Refined.group.HetHomo.081	group	Homo	-0.020837023909336	0.015796286175418	10	10	0.223636631061588	0.3996129964871
SPAdes.MetaBAT2Refined.group.HetHomo.121	group	Homo	0.023071037147992	0.0177058589133184	10	10	0.228820403703709	0.402281032317812
SPAdes.MetaBAT2Refined.group.HetHomo.16	group	Homo	-0.0110607881318053	0.00911890228145407	10	10	0.25974604456034	0.449401886620271
SPAdes.MetaBAT2Refined.group.HetHomo.75	group	Homo	0.0170645071930163	0.0146862351170312	10	4	0.278750616402479	0.46744334135185
SPAdes.MetaBAT2Refined.group.HetHomo.8	group	Homo	-0.0116574903434993	0.00997755601624068	10	10	0.276293368255578	0.46744334135185
SPAdes.MaxBin2Refined.group.HetHomo.086_sub	group	Homo	0.0111485476652634	0.00978534780390651	10	10	0.287536240405168	0.474870457638838
SPAdes.MaxBin2Refined.group.HetHomo.055_sub	group	Homo	0.0113333561789621	0.0101631884641206	10	10	0.297166578779493	0.483450105775593
SPAdes.MetaBAT2Refined.group.HetHomo.92	group	Homo	0.0123432862420121	0.0112565722042149	10	10	0.304749990798886	0.488496308780568
SPAdes.MaxBin2Refined.group.HetHomo.145	group	Homo	-0.00760956664862321	0.00710512595597404	10	8	0.315415062119071	0.498264373492446
SPAdes.MetaBAT2Refined.group.HetHomo.154	group	Homo	0.0069670359080389	0.00681415227050649	10	10	0.336494586024752	0.522242752542874
SPAdes.MetaBAT2Refined.group.HetHomo.82_sub	group	Homo	0.0029939633434043	0.00295205193511112	10	10	0.340176471839854	0.522242752542874
SPAdes.MetaBAT2Refined.group.HetHomo.69_sub	group	Homo	0.0101623527231497	0.0101623527231497	10	1	0.346593507087334	0.524704059340548
SPAdes.MaxBin2Refined.group.HetHomo.040_sub	group	Homo	0.0037456350747288	0.00402725938249029	10	7	0.379544394294455	0.530388961257636
SPAdes.MaxBin2Refined.group.HetHomo.180_sub	group	Homo	0.00932443632367158	0.00960151332958209	10	2	0.359919864973974	0.530388961257636
SPAdes.MetaBAT2Refined.group.HetHomo.113_sub	group	Homo	0.0186316475888327	0.0198972097885409	10	8	0.37647201239758	0.530388961257636
SPAdes.MetaBAT2Refined.group.HetHomo.128_sub	group	Homo	-0.00675377754566443	0.00719143330442378	10	8	0.375143240775739	0.530388961257636
SPAdes.MetaBAT2Refined.group.HetHomo.178	group	Homo	0.0161272056689458	0.0168831029709206	10	8	0.367432210101373	0.530388961257636
SPAdes.MetaBAT2Refined.group.HetHomo.67	group	Homo	0.0157210173717181	0.0162028012262534	10	10	0.360330802116029	0.530388961257636
SPAdes.MetaBAT2Refined.group.HetHomo.58	group	Homo	-0.0146169651389713	0.0160044391423772	10	10	0.387777010772784	0.53503410347131
SPAdes.MetaBAT2Refined.group.HetHomo.36	group	Homo	-0.00539840111519142	0.00606443406199045	10	10	0.399350197136956	0.539092598818835
SPAdes.MetaBAT2Refined.group.HetHomo.54_sub	group	Homo	0.0184282628747193	0.0207599135344763	10	7	0.40061009636996	0.539092598818835
SPAdes.MetaBAT2Refined.group.HetHomo.101	group	Homo	0.00987285668925763	0.0117264229775359	10	10	0.424277693872562	0.563978885757429
SPAdes.MetaBAT2Refined.group.HetHomo.140	group	Homo	0.0371985354153719	0.0464288236429044	10	10	0.446160051264889	0.585921031179192
SPAdes.MetaBAT2Refined.group.HetHomo.80	group	Homo	-0.00750927021064645	0.0097200028563894	10	9	0.461995417116439	0.599494053162999
SPAdes.MetaBAT2Refined.group.HetHomo.126_sub	group	Homo	0.0107795253673048	0.0155629087844036	10	8	0.50813783370296	0.651612045572031
SPAdes.MetaBAT2Refined.group.HetHomo.164	group	Homo	0.0106517427150619	0.0174509086441116	10	10	0.558544815560975	0.707923080187748
SPAdes.MaxBin2Refined.group.HetHomo.131_sub	group	Homo	-0.0042209787700594	0.00755261690285416	10	10	0.591542105317848	0.708550433842257
SPAdes.MetaBAT2Refined.group.HetHomo.13	group	Homo	0.00811445144507902	0.0137771754149242	10	10	0.572127574989455	0.708550433842257
SPAdes.MetaBAT2Refined.group.HetHomo.163	group	Homo	0.0127649836683029	0.0222879969249292	10	10	0.582562536837156	0.708550433842257
SPAdes.MetaBAT2Refined.group.HetHomo.183	group	Homo	-0.0067993566674606	0.0118144717099052	10	10	0.580768548750645	0.708550433842257
SPAdes.MetaBAT2Refined.group.HetHomo.39	group	Homo	-0.00549981400128217	0.00975118818517585	10	10	0.588202416329451	0.708550433842257
SPAdes.MetaBAT2Refined.group.HetHomo.17	group	Homo	-0.013305014447181	0.025407350635075	10	10	0.614702328813648	0.720457568179437
SPAdes.MetaBAT2Refined.group.HetHomo.43	group	Homo	0.00359066206801868	0.0067471120725938	10	10	0.609060871161637	0.720457568179437
SPAdes.MaxBin2Refined.group.HetHomo.054_sub	group	Homo	0.0117212345583591	0.0235351466109068	10	10	0.631862631469938	0.732691774789609
SPAdes.MaxBin2Refined.group.Abx.005_sub	group	Homo	0.0084319042989935	0.0186420696147173	10	10	0.663061838248046	0.760776214410915
SPAdes.MetaBAT2Refined.group.HetHomo.93	group	Homo	0.00678558758829389	0.0167681369098499	10	10	0.696322998383305	0.790616737747711
SPAdes.MetaBAT2Refined.group.HetHomo.109	group	Homo	0.00795839842063131	0.0231792921794124	10	10	0.740190552354599	0.814957274814659
SPAdes.MetaBAT2Refined.group.HetHomo.155	group	Homo	-0.00355064559022838	0.0102690120944645	10	10	0.738437350405633	0.814957274814659
SPAdes.MetaBAT2Refined.group.HetHomo.191	group	Homo	0.00221177095390144	0.00618463633294455	10	10	0.729876578608744	0.814957274814659
SPAdes.MetaBAT2Refined.group.HetHomo.26	group	Homo	-0.00365532257324285	0.0136702375546783	10	9	0.795931019844535	0.867564811630543
SPAdes.MaxBin2Refined.group.HetHomo.181_sub	group	Homo	-0.000903732556783147	0.00362935567876832	10	8	0.80962959989897	0.87375867711869
SPAdes.MetaBAT2Refined.group.HetHomo.174	group	Homo	0.000582239186552862	0.00274587845719302	10	10	0.837377589741656	0.894844679233731
SPAdes.MetaBAT2Refined.group.HetHomo.60	group	Homo	0.0010366927088647	0.00532020712222543	10	10	0.850360654576824	0.899896226688095
SPAdes.MaxBin2Refined.group.HetHomo.050_sub	group	Homo	-0.00113373782172164	0.0153589716798039	10	10	0.942969111405696	0.960594702273092
SPAdes.MetaBAT2Refined.group.HetHomo.110	group	Homo	-0.00495195741468129	0.0542341767889086	10	10	0.929493578546195	0.960594702273092
SPAdes.MetaBAT2Refined.group.HetHomo.144_sub	group	Homo	-0.000667340431961847	0.006985645201707	10	9	0.926243277516786	0.960594702273092
SPAdes.MetaBAT2Refined.group.HetHomo.186_sub	group	Homo	-0.000382704915019313	0.00499494175402259	10	10	0.940808551513307	0.960594702273092
SPAdes.MetaBAT2Refined.group.HetHomo.179_sub	group	Homo	0.0010568899128062	0.019292495693519	10	10	0.957655197642985	0.966522375398938
SPAdes.MaxBin2Refined.group.HetHomo.147_sub	group	Homo	0.00014434065856368	0.00774466136477043	10	9	0.985586779402545	0.985586779402545
